customer_id,arrival_date,departure_date,lifetime,plan_type,num_profiles,age_group,region,weekly_view_hrs,categories_used,days_since_last_login,acquisition_cost,service_cost,promo_subscriber,monthly_rate,monthly_spend
237,2020-09-05,2023-03-17,923,standalone,2,18-24,US,26.0,3,1.488,46.99,6.05,false,11.99,11.84
238,2024-07-08,2025-07-15,372,standalone,2,35-44,US,4.0,2,2.203,47.86,3.75,false,11.99,9.91
239,2026-05-22,,,standalone,1,25-34,APAC,7.4,1,12.924,62.81,3.91,false,11.99,13.79
240,2023-05-27,2024-01-27,245,standalone,0,45-54,US,3.6,1,8.881,43.47,3.23,false,11.99,10.33
241,2021-06-02,2021-10-24,144,bundle,3,18-24,LATAM,17.7,2,4.683,40.67,7.03,true,18.99,20.09
242,2023-02-26,2025-03-17,750,standalone,0,18-24,US,1.4,2,1.168,44.96,2.12,false,11.99,11.06
243,2020-10-20,2021-04-23,185,bundle,4,45-54,LATAM,8.7,3,0.516,52.94,6.07,true,18.99,18.82
244,2020-11-22,2022-01-23,427,bundle,3,18-24,US,8.9,3,4.883,36.59,3.7,true,18.99,19.49
245,2021-10-31,2023-02-28,485,standalone,1,25-34,EMEA,6.5,2,5.351,59.9,3.06,false,11.99,11.86
246,2019-12-19,2020-08-06,231,standalone,4,25-34,EMEA,3.5,2,0.811,39.71,3.5,true,11.99,12.33
247,2025-11-12,,,standalone,4,55+,EMEA,3.7,2,1.261,58.21,4.33,false,11.99,11.1
248,2021-07-04,2022-03-22,261,standalone,1,45-54,LATAM,5.2,2,2.511,40.25,4.21,false,11.99,12.05
249,2022-09-15,2023-04-01,198,standalone,0,35-44,APAC,3.3,2,4.213,59.18,4.13,false,11.99,12.47
250,2024-10-03,2025-02-21,141,standalone,6,25-34,LATAM,12.8,0,2.15,46.89,7.14,false,11.99,10.73
251,2023-10-07,2024-01-16,101,standalone,2,45-54,US,1.1,0,4.513,48.95,3.04,false,11.99,11.79
252,2025-03-06,2025-07-28,144,bundle,5,45-54,EMEA,2.3,0,0.953,56.04,4.21,true,18.99,20.59
253,2025-05-25,2025-09-27,125,bundle,4,45-54,EMEA,2.1,2,7.057,33.61,3.05,true,18.99,19.7
254,2026-08-09,,,bundle,6,35-44,LATAM,8.2,5,3.651,55.87,3.72,true,18.99,18.31
255,2023-05-16,2024-03-02,291,standalone,3,45-54,LATAM,4.9,3,1.75,48.58,3.38,true,11.99,13.98
256,2025-04-27,2025-11-07,194,bundle,3,55+,APAC,17.3,1,8.889,59.31,5.71,false,18.99,15.64
257,2026-08-07,,,bundle,3,35-44,LATAM,10.5,4,0.466,52.16,6.82,false,18.99,17.73
258,2024-10-20,2025-05-20,212,bundle,4,35-44,LATAM,4.0,3,5.402,39.95,2.88,true,18.99,16.41
259,2022-05-17,2022-07-12,56,standalone,0,18-24,EMEA,2.8,1,5.253,56.48,3.64,true,11.99,12.64
260,2023-05-15,2024-08-31,474,bundle,3,25-34,US,4.9,3,0.469,44.41,6.04,false,18.99,17.98
261,2021-12-24,2023-05-01,493,standalone,2,55+,US,5.7,1,4.011,56.21,3.96,false,11.99,12.51
262,2024-08-02,2025-05-21,292,bundle,3,35-44,US,16.8,1,0.72,55.51,8.42,false,18.99,22.05
263,2021-02-04,2021-07-15,161,bundle,2,25-34,EMEA,11.9,2,4.71,53.69,5.77,false,18.99,14.84
264,2023-11-19,2024-11-21,368,standalone,2,18-24,APAC,6.8,3,1.426,45.32,4.82,false,11.99,10.6
265,2021-07-31,2023-07-27,726,standalone,4,25-34,EMEA,14.0,2,0.31,69.51,6.38,false,11.99,12.24
266,2022-01-20,2022-07-20,181,standalone,2,18-24,EMEA,6.3,2,0.7,50.71,6.28,false,11.99,14.21
267,2024-10-05,2025-02-28,146,standalone,2,35-44,US,1.1,1,5.803,62.92,2.26,false,11.99,11.7
268,2022-01-11,2025-01-01,1086,bundle,2,25-34,US,13.0,3,4.626,55.59,3.6,false,18.99,19.42
269,2024-02-08,2024-06-11,124,bundle,2,18-24,LATAM,3.7,2,2.294,55.68,4.33,true,18.99,18.16
270,2025-09-17,,,standalone,0,45-54,LATAM,9.7,1,1.436,29.87,4.35,false,11.99,11.86
271,2025-07-03,2025-08-09,37,standalone,3,35-44,LATAM,1.4,0,1.743,39.0,4.52,true,11.99,10.94
272,2025-11-03,,,standalone,2,35-44,US,3.1,1,0.577,42.29,4.76,false,11.99,10.61
273,2021-03-12,2021-05-25,74,standalone,4,45-54,APAC,15.9,0,6.621,46.07,7.39,true,11.99,9.35
274,2023-04-18,2025-07-28,832,standalone,5,25-34,US,9.8,4,0.295,36.83,4.63,false,11.99,12.33
275,2025-11-13,,,bundle,4,25-34,US,10.3,6,0.588,66.66,4.43,false,18.99,19.05
276,2024-04-20,2025-11-03,562,bundle,5,25-34,US,15.8,4,1.283,66.33,5.59,false,18.99,21.33
277,2021-08-26,2023-02-20,543,bundle,2,55+,US,30.7,1,1.139,52.87,10.5,false,18.99,20.38
278,2025-11-03,2026-08-05,275,standalone,2,55+,LATAM,10.3,1,1.237,55.05,8.17,false,11.99,10.94
279,2023-04-10,2024-03-22,347,standalone,2,25-34,US,11.3,4,4.368,51.54,4.37,false,11.99,11.34
280,2026-03-21,,,standalone,2,18-24,US,8.2,2,2.718,42.04,3.77,false,11.99,11.48
281,2020-06-12,2022-08-21,800,standalone,5,35-44,LATAM,8.7,1,0.5,41.01,4.42,false,11.99,11.53
282,2026-02-16,2026-06-18,122,standalone,3,45-54,APAC,5.3,2,0.829,49.52,6.27,false,11.99,10.66
283,2021-10-11,2023-02-06,483,standalone,4,45-54,US,13.4,2,1.062,56.24,5.27,false,11.99,11.72
284,2023-01-19,2023-08-11,204,standalone,5,55+,EMEA,10.1,2,3.499,55.8,5.64,false,11.99,11.7
285,2025-08-01,2025-10-17,77,bundle,1,18-24,US,3.2,1,10.623,47.58,4.19,true,18.99,18.44
286,2025-01-04,,,standalone,3,18-24,US,15.3,3,0.037,64.3,6.75,false,11.99,10.59
287,2021-09-07,2025-02-07,1249,standalone,3,18-24,US,9.1,3,0.029,57.53,5.79,false,11.99,10.67
288,2025-08-02,,,bundle,4,25-34,LATAM,4.1,5,7.909,42.55,1.75,true,18.99,18.3
289,2020-02-05,2020-11-08,277,standalone,2,35-44,LATAM,2.9,5,9.484,50.04,2.62,false,11.99,12.32
290,2024-12-13,2026-01-27,410,standalone,3,25-34,US,4.1,2,3.905,66.19,3.49,false,11.99,12.49
291,2019-12-07,2020-05-29,174,standalone,3,25-34,US,4.6,1,3.733,37.91,4.43,false,11.99,13.71
292,2026-03-17,,,standalone,2,45-54,EMEA,4.2,2,3.609,57.96,3.76,false,11.99,12.76
293,2024-04-14,2026-04-13,729,standalone,1,25-34,LATAM,7.3,2,0.044,40.2,5.51,false,11.99,13.51
294,2024-02-26,2024-05-07,71,standalone,2,25-34,APAC,2.0,0,1.762,48.85,4.72,false,11.99,13.18
295,2025-10-05,,,standalone,0,45-54,US,1.5,1,5.575,40.2,2.89,false,11.99,10.8
296,2020-07-15,2020-10-06,83,standalone,3,18-24,US,1.9,1,18.758,45.52,2.9,false,11.99,12.74
297,2024-04-24,2024-07-27,94,standalone,3,25-34,EMEA,5.5,3,6.903,55.67,4.72,false,11.99,11.76
298,2022-05-16,2022-11-22,190,bundle,3,45-54,LATAM,9.3,1,0.339,52.0,7.69,false,18.99,16.31
299,2024-04-01,2025-06-20,445,standalone,0,25-34,LATAM,2.5,3,3.144,62.56,2.76,false,11.99,14.02
300,2026-04-04,,,bundle,2,45-54,EMEA,16.8,1,2.719,41.92,6.13,true,18.99,19.34
301,2024-04-04,2024-08-27,145,standalone,2,35-44,US,5.0,0,7.139,49.81,5.0,false,11.99,11.91
302,2025-05-09,2025-07-25,77,standalone,6,18-24,EMEA,1.2,3,5.532,49.76,2.57,false,11.99,12.49
303,2019-12-14,2020-09-11,272,bundle,2,18-24,US,2.3,2,4.857,49.71,2.89,false,18.99,19.56
304,2024-06-01,2025-02-22,266,standalone,3,25-34,US,1.0,1,4.599,45.09,2.48,false,11.99,13.35
305,2024-07-11,2025-03-31,263,standalone,1,18-24,EMEA,8.7,3,3.197,49.27,6.02,false,11.99,12.02
306,2022-07-04,2023-07-09,370,standalone,2,35-44,LATAM,13.6,1,0.075,59.06,8.07,false,11.99,12.93
307,2020-07-08,2021-08-14,402,bundle,1,45-54,EMEA,6.6,5,0.469,61.15,4.11,true,18.99,16.48
308,2026-07-21,,,standalone,4,45-54,US,5.9,1,4.749,40.87,6.22,true,11.99,10.38
309,2026-05-05,2026-08-18,105,bundle,3,35-44,APAC,3.5,1,5.221,52.11,3.49,true,18.99,21.29
310,2026-07-22,,,standalone,2,45-54,US,11.7,3,0.655,54.85,6.03,false,11.99,12.74
311,2022-12-16,2023-10-24,312,bundle,3,35-44,LATAM,31.5,3,7.036,47.17,6.3,false,18.99,18.57
312,2026-01-21,2026-02-19,29,standalone,2,35-44,LATAM,3.4,0,6.113,56.2,5.85,true,11.99,11.91
313,2025-09-15,,,standalone,3,25-34,LATAM,4.0,1,0.001,53.46,7.09,false,11.99,10.45
314,2026-01-08,2026-08-23,227,standalone,2,55+,APAC,4.0,1,2.603,46.1,4.28,false,11.99,13.59
315,2024-12-28,2025-05-22,145,standalone,1,25-34,US,5.6,1,10.273,56.37,4.07,false,11.99,10.81
316,2023-09-27,2024-04-01,187,standalone,2,25-34,US,1.4,0,1.349,69.64,3.49,false,11.99,11.43
317,2020-11-15,2021-08-07,265,standalone,3,35-44,EMEA,6.7,1,4.392,47.52,4.03,false,11.99,14.23
318,2025-11-07,,,bundle,2,18-24,US,9.1,1,0.615,55.68,5.33,false,18.99,20.22
319,2025-12-30,,,bundle,3,25-34,US,12.0,1,2.944,58.14,7.91,false,18.99,18.03
320,2023-06-20,2023-09-12,84,standalone,2,25-34,EMEA,4.4,0,7.004,56.78,5.11,false,11.99,12.45
321,2024-06-01,2024-09-01,92,standalone,3,45-54,US,3.2,1,20.275,58.92,3.13,false,11.99,11.35
322,2022-06-10,2022-07-08,28,standalone,4,25-34,APAC,4.1,1,8.693,35.54,5.36,true,11.99,12.8
323,2024-08-04,,,standalone,2,18-24,US,15.7,0,0.317,44.73,6.15,false,11.99,11.96
324,2025-07-21,,,standalone,3,25-34,EMEA,11.0,2,0.055,39.32,5.8,false,11.99,11.27
325,2026-01-23,2026-07-19,177,standalone,2,45-54,APAC,4.0,1,1.759,40.32,4.87,false,11.99,11.13
326,2025-02-16,2025-06-30,134,standalone,4,35-44,EMEA,17.5,1,2.977,49.23,8.21,false,11.99,11.51
327,2021-03-17,2022-07-14,484,standalone,3,25-34,LATAM,51.2,2,0.415,60.22,8.56,true,11.99,10.72
328,2025-04-03,2025-06-23,81,standalone,0,35-44,APAC,3.6,1,3.257,53.88,4.73,false,11.99,11.55
329,2023-10-30,2024-09-24,330,standalone,2,18-24,US,5.5,0,2.409,45.71,4.59,false,11.99,11.52
330,2022-03-06,2023-10-15,588,bundle,2,25-34,LATAM,10.5,2,1.13,62.56,5.65,false,18.99,15.52
331,2025-06-02,2026-04-26,328,bundle,2,55+,US,6.5,4,0.228,48.59,5.17,true,18.99,17.24
332,2024-12-24,2025-07-27,215,standalone,1,18-24,US,7.6,0,4.354,57.3,5.02,false,11.99,12.91
333,2020-09-05,2020-11-23,79,standalone,1,25-34,LATAM,2.1,0,13.013,48.86,3.62,false,11.99,13.28
334,2026-02-06,2026-04-18,71,standalone,2,25-34,APAC,1.3,0,2.326,32.22,3.68,false,11.99,12.48
335,2019-12-20,2020-02-05,47,bundle,4,25-34,LATAM,5.5,0,14.088,44.64,4.87,true,18.99,18.67
336,2026-06-30,,,bundle,2,25-34,LATAM,29.4,4,1.76,51.81,6.09,false,18.99,18.17
337,2026-08-04,,,standalone,2,45-54,EMEA,3.1,1,17.345,64.85,3.59,false,11.99,11.12
338,2023-02-01,,,standalone,3,25-34,APAC,14.4,5,0.381,47.54,4.44,false,11.99,11.48
339,2023-12-21,2024-03-23,93,standalone,3,25-34,US,2.2,0,2.262,45.06,4.13,true,11.99,13.15
340,2022-07-27,2023-06-15,323,standalone,3,55+,APAC,6.8,1,2.295,51.38,4.77,false,11.99,12.27
341,2024-08-14,2025-02-21,191,bundle,2,45-54,APAC,27.1,1,8.386,74.46,7.58,false,18.99,19.09
342,2023-01-02,2024-05-27,511,standalone,2,18-24,US,1.2,2,1.713,45.07,1.87,false,11.99,12.59
343,2024-04-26,2024-12-19,237,bundle,8,25-34,US,4.7,4,2.163,60.06,3.73,false,18.99,19.8
344,2021-06-14,2022-03-02,261,bundle,4,55+,US,35.4,4,2.071,38.48,7.78,true,18.99,14.47
345,2026-03-02,,,standalone,4,35-44,US,6.0,2,0.887,49.97,3.72,false,11.99,10.91
346,2024-12-11,2025-05-16,156,standalone,2,45-54,US,2.4,0,2.588,48.25,4.22,false,11.99,13.9
347,2021-06-27,2022-08-08,407,standalone,4,18-24,US,39.2,2,0.828,46.45,8.95,false,11.99,11.13
348,2023-11-25,2025-08-13,627,bundle,2,35-44,US,13.7,4,6.555,42.67,4.21,true,18.99,17.86
349,2025-09-29,2026-01-04,97,standalone,0,45-54,EMEA,4.2,1,4.316,51.93,5.53,false,11.99,12.12
350,2025-05-24,2025-12-05,195,standalone,6,45-54,APAC,10.9,3,5.831,54.38,4.66,false,11.99,13.8
351,2025-04-05,2026-02-17,318,standalone,2,25-34,LATAM,6.4,0,3.997,49.45,5.74,false,11.99,12.54
352,2026-01-25,2026-08-27,214,bundle,1,55+,US,16.1,0,4.447,62.59,7.43,false,18.99,20.06
353,2022-11-26,2023-04-21,146,bundle,4,18-24,US,4.2,1,3.609,54.2,4.74,false,18.99,18.26
354,2025-12-03,2026-02-24,83,standalone,7,18-24,APAC,14.4,4,11.303,63.98,5.27,false,11.99,12.17
355,2025-10-10,,,bundle,2,45-54,EMEA,14.5,4,0.28,56.32,6.72,false,18.99,20.83
356,2022-06-02,2023-06-06,369,bundle,2,55+,EMEA,21.6,4,7.016,49.71,6.16,false,18.99,20.13
357,2022-09-13,2023-01-11,120,standalone,2,45-54,US,3.9,1,2.753,49.13,4.31,false,11.99,10.57
358,2025-01-10,2025-05-07,117,bundle,5,25-34,APAC,9.2,2,5.062,55.36,6.06,false,18.99,18.7
359,2024-04-11,2024-06-25,75,standalone,0,25-34,LATAM,8.0,0,9.231,47.98,5.61,false,11.99,10.45
360,2024-07-24,2024-11-25,124,standalone,2,18-24,US,3.2,0,8.643,55.22,3.43,false,11.99,11.83
361,2026-06-11,,,standalone,2,25-34,US,7.4,0,11.444,43.92,4.94,false,11.99,12.17
362,2020-03-03,2021-04-05,398,bundle,3,25-34,US,4.5,2,1.159,42.53,4.63,false,18.99,17.9
363,2023-02-16,2023-06-26,130,standalone,0,35-44,US,2.3,0,5.916,44.45,3.63,false,11.99,11.27
364,2026-08-02,,,standalone,2,45-54,US,15.0,6,0.195,38.94,5.93,true,11.99,9.79
365,2022-09-02,2024-08-30,728,standalone,4,25-34,LATAM,13.7,3,2.778,43.2,5.2,false,11.99,11.55
366,2019-12-30,2020-12-12,348,standalone,0,45-54,US,4.0,2,1.674,43.72,3.11,true,11.99,13.06
367,2020-11-20,2021-02-16,88,standalone,2,35-44,US,2.2,0,8.097,30.56,4.09,false,11.99,12.13
368,2026-06-20,,,bundle,4,45-54,LATAM,7.5,2,1.447,52.9,4.06,false,18.99,18.4
369,2024-01-11,2024-08-10,212,standalone,2,18-24,EMEA,2.2,2,9.779,35.16,2.39,false,11.99,11.99
370,2026-05-19,2026-07-17,59,standalone,2,45-54,US,1.7,1,7.439,52.63,3.01,true,11.99,11.4
371,2022-07-20,2024-05-07,657,bundle,4,25-34,EMEA,5.4,7,3.278,60.07,2.84,false,18.99,19.31
372,2024-07-17,2024-10-11,86,standalone,2,45-54,US,2.9,1,6.192,39.69,4.69,false,11.99,13.3
373,2019-11-12,2021-08-07,634,standalone,2,18-24,US,49.6,3,5.593,57.26,5.64,false,11.99,11.93
374,2025-02-11,2026-05-29,472,standalone,1,25-34,APAC,5.1,1,5.02,47.12,3.36,false,11.99,13.25
375,2024-06-09,2025-01-10,215,bundle,1,25-34,US,4.8,1,3.196,53.33,4.55,false,18.99,20.39
376,2024-01-22,2024-06-03,133,standalone,1,25-34,APAC,2.0,1,2.906,52.82,3.26,false,11.99,11.36
377,2025-07-30,2026-08-28,394,standalone,1,25-34,LATAM,12.7,1,2.138,52.87,7.35,false,11.99,11.77
378,2023-08-17,2023-10-17,61,standalone,2,25-34,US,2.2,1,6.943,37.82,3.68,true,11.99,10.61
379,2023-04-07,2023-07-05,89,standalone,1,18-24,EMEA,3.4,2,4.584,39.05,3.94,true,11.99,11.24
380,2024-01-25,2024-09-28,247,standalone,4,45-54,US,9.6,1,1.332,62.59,5.9,false,11.99,12.05
381,2025-11-06,,,standalone,4,25-34,LATAM,23.8,2,1.348,50.83,7.13,false,11.99,12.53
382,2022-01-13,2022-04-22,99,standalone,6,18-24,LATAM,5.1,0,3.166,49.3,4.97,false,11.99,12.47
383,2021-06-28,2021-09-09,73,standalone,5,45-54,EMEA,7.4,1,7.521,64.56,5.41,false,11.99,10.83
384,2023-09-15,2025-04-19,582,bundle,5,18-24,LATAM,26.9,2,1.354,50.16,6.91,false,18.99,19.93
385,2024-02-05,2024-11-20,289,standalone,1,35-44,US,2.3,2,9.835,36.28,2.37,false,11.99,12.75
386,2022-10-28,2023-04-17,171,bundle,4,35-44,LATAM,3.9,3,10.225,45.99,2.89,false,18.99,20.4
387,2026-03-19,,,standalone,2,25-34,US,4.1,2,5.808,55.08,3.46,false,11.99,11.06
388,2024-03-31,2025-09-22,540,standalone,2,18-24,US,37.7,2,0.438,68.88,8.37,false,11.99,11.5
389,2021-01-24,2021-08-07,195,standalone,3,45-54,US,2.2,1,8.539,37.48,3.39,false,11.99,14.58
390,2020-01-04,2020-06-04,152,standalone,3,45-54,LATAM,18.7,5,11.513,43.66,5.25,false,11.99,11.96
391,2023-10-19,2024-04-28,192,standalone,1,45-54,EMEA,4.3,1,2.135,48.75,4.74,false,11.99,10.43
392,2025-06-08,2025-12-14,189,bundle,5,18-24,EMEA,4.0,1,1.233,37.52,4.52,true,18.99,18.78
393,2020-09-09,2021-07-26,320,standalone,1,25-34,LATAM,2.1,0,5.667,58.79,3.37,false,11.99,11.01
394,2023-02-02,2023-05-07,94,standalone,3,25-34,EMEA,5.4,2,4.83,52.11,4.38,false,11.99,13.11
395,2020-02-07,2020-12-27,324,standalone,2,55+,EMEA,1.6,2,7.755,30.4,2.16,false,11.99,12.24
396,2026-01-28,,,standalone,1,45-54,US,16.0,2,1.438,49.53,5.28,false,11.99,9.77
397,2024-01-20,2024-06-26,158,standalone,0,35-44,EMEA,1.1,1,1.456,39.75,2.87,false,11.99,11.7
398,2022-04-17,,,standalone,2,55+,US,20.9,3,0.199,51.39,4.92,false,11.99,11.23
399,2025-09-01,,,standalone,2,18-24,EMEA,2.7,2,0.755,40.87,3.18,false,11.99,13.64
400,2021-01-21,2021-12-19,332,standalone,2,45-54,US,18.4,0,3.918,52.75,6.66,false,11.99,11.65
401,2023-04-25,2023-08-05,102,standalone,4,25-34,EMEA,3.0,2,4.507,35.2,4.7,false,11.99,12.32
402,2023-01-17,2023-07-12,176,standalone,2,35-44,US,3.2,1,6.157,38.59,3.5,false,11.99,12.71
403,2020-08-08,2020-10-19,72,standalone,1,35-44,APAC,2.2,1,7.328,36.81,3.68,false,11.99,13.17
404,2026-04-10,,,standalone,1,25-34,EMEA,21.1,1,6.194,37.65,6.24,true,11.99,12.56
405,2025-04-05,2025-10-27,205,bundle,3,35-44,LATAM,3.6,3,2.439,32.34,3.4,true,18.99,20.6
406,2022-09-20,2023-01-09,111,standalone,2,18-24,EMEA,2.7,0,2.551,46.4,4.58,false,11.99,10.75
407,2023-01-29,2024-09-29,609,bundle,5,18-24,US,10.8,2,0.216,58.74,6.08,false,18.99,17.55
408,2024-06-29,2025-11-12,501,standalone,4,45-54,US,22.2,4,3.238,40.13,6.54,false,11.99,11.52
409,2026-07-13,,,standalone,1,18-24,US,2.3,3,2.791,52.44,3.1,false,11.99,12.74
410,2026-07-12,,,bundle,1,35-44,US,1.9,1,2.03,75.41,2.63,false,18.99,18.59
411,2024-02-06,2024-06-01,116,standalone,2,55+,US,3.3,2,4.464,48.59,4.18,false,11.99,10.02
412,2022-11-29,2023-06-20,203,standalone,2,35-44,US,3.6,1,4.38,65.89,4.06,false,11.99,11.49
413,2026-05-17,,,standalone,1,18-24,US,3.4,2,12.818,47.7,3.3,false,11.99,12.9
414,2023-07-10,2025-03-23,622,bundle,5,25-34,US,7.6,4,0.192,33.55,5.25,true,18.99,18.67
415,2026-04-08,,,bundle,8,25-34,APAC,3.2,2,2.111,52.49,3.41,false,18.99,24.87
416,2023-05-28,2024-07-06,405,standalone,2,18-24,US,26.8,2,0.741,37.5,7.93,true,11.99,10.43
417,2025-12-24,2026-08-11,230,bundle,4,25-34,LATAM,9.9,1,7.0,60.41,4.42,false,18.99,18.16
418,2024-12-04,,,standalone,2,35-44,US,22.4,3,0.42,29.51,4.54,false,11.99,13.78
419,2019-12-02,2020-04-15,135,standalone,1,18-24,LATAM,3.1,3,2.091,53.0,3.5,true,11.99,12.1
420,2020-06-15,2021-02-24,254,bundle,5,25-34,EMEA,3.2,4,7.682,58.07,3.3,false,18.99,17.05
421,2026-02-13,,,standalone,1,25-34,APAC,8.7,2,0.165,52.44,6.4,false,11.99,10.56
422,2022-10-02,2023-04-09,189,standalone,1,25-34,US,8.4,0,15.864,46.87,5.39,false,11.99,15.02
423,2026-05-17,,,bundle,4,55+,APAC,5.8,1,2.79,47.03,4.45,true,18.99,20.57
424,2024-11-10,2026-02-21,468,standalone,0,25-34,LATAM,7.3,2,5.697,56.01,4.11,false,11.99,11.31
425,2023-08-10,2026-06-01,1026,standalone,2,25-34,EMEA,4.4,3,0.082,46.3,4.52,false,11.99,15.46
426,2025-10-22,2026-04-06,166,standalone,3,55+,APAC,7.1,1,7.656,48.38,4.57,false,11.99,12.58
427,2022-06-15,2022-08-25,71,standalone,0,45-54,US,8.5,1,12.478,65.56,5.19,false,11.99,11.12
428,2023-05-11,2023-10-15,157,bundle,5,18-24,US,5.7,2,4.091,25.6,5.08,true,18.99,16.33
429,2025-09-10,2026-02-23,166,bundle,3,55+,LATAM,2.5,3,4.743,57.78,3.21,false,18.99,21.26
430,2026-05-16,,,bundle,1,35-44,EMEA,3.8,1,0.935,51.4,4.1,false,18.99,18.06
431,2020-05-31,2021-03-23,296,standalone,0,45-54,US,5.6,0,2.71,55.47,4.49,false,11.99,12.69
432,2026-05-01,,,bundle,4,45-54,APAC,9.6,3,1.251,60.67,5.21,false,18.99,18.35
433,2024-04-14,2024-09-17,156,bundle,0,45-54,LATAM,3.4,1,1.197,71.16,4.66,false,18.99,19.5
434,2025-01-31,,,standalone,0,35-44,US,3.4,1,0.268,66.06,3.87,false,11.99,12.87
435,2021-02-21,2021-07-25,154,standalone,2,18-24,US,10.3,1,3.417,48.62,6.32,false,11.99,12.48
436,2024-06-29,2024-10-22,115,standalone,1,35-44,US,2.5,0,3.882,40.8,3.95,true,11.99,10.94
437,2026-07-16,,,standalone,3,25-34,US,8.4,2,1.153,51.79,5.92,false,11.99,12.25
438,2020-08-25,2022-07-08,682,standalone,1,25-34,US,14.8,3,1.402,38.92,5.95,false,11.99,10.73
439,2025-12-19,,,standalone,1,18-24,APAC,11.0,3,4.177,55.86,4.02,false,11.99,11.84
440,2025-08-06,2026-04-14,251,standalone,0,35-44,EMEA,17.4,1,7.105,62.51,5.55,false,11.99,13.35
441,2020-11-07,2021-05-10,184,standalone,2,25-34,APAC,3.2,2,6.469,42.19,2.95,false,11.99,11.66
442,2020-11-27,2021-04-16,140,bundle,3,35-44,EMEA,11.9,2,4.977,54.39,6.01,true,18.99,21.59
443,2021-04-02,2022-07-16,470,standalone,2,18-24,APAC,31.9,2,1.005,41.64,8.32,false,11.99,11.93
444,2026-01-04,,,standalone,1,25-34,US,20.7,1,4.178,35.68,7.37,false,11.99,11.49
445,2025-07-21,,,bundle,5,45-54,US,10.2,3,0.146,66.27,4.83,false,18.99,19.67
446,2023-02-08,2024-12-26,687,standalone,5,55+,EMEA,7.3,6,0.974,44.92,4.23,false,11.99,11.73
447,2020-10-19,2021-12-11,418,standalone,2,25-34,EMEA,7.4,2,9.19,54.51,4.03,false,11.99,13.8
448,2023-12-31,2024-12-24,359,standalone,3,35-44,EMEA,6.8,1,2.364,48.77,5.49,false,11.99,10.8
449,2020-03-15,2020-11-12,242,bundle,4,25-34,US,4.3,5,8.139,37.76,3.52,false,18.99,17.27
450,2022-09-25,2023-06-08,256,standalone,1,35-44,EMEA,10.2,0,5.385,55.4,5.66,false,11.99,10.64
451,2025-12-25,,,standalone,1,35-44,EMEA,6.9,3,11.881,43.48,3.08,false,11.99,11.19
452,2025-06-18,2025-11-17,152,standalone,1,25-34,EMEA,10.9,1,3.316,54.35,6.88,false,11.99,14.72
453,2026-05-18,,,bundle,2,35-44,US,10.5,1,11.612,48.62,5.7,true,18.99,22.61
454,2024-05-09,2025-03-17,312,standalone,3,35-44,LATAM,9.7,0,3.206,41.97,4.66,true,11.99,11.8
455,2023-02-20,2024-05-11,446,bundle,6,35-44,LATAM,11.0,1,6.485,47.61,4.59,false,18.99,18.8
456,2020-01-22,2021-08-03,559,standalone,3,35-44,LATAM,14.4,2,0.054,35.68,8.37,false,11.99,10.88
457,2022-09-22,2023-08-02,314,bundle,5,35-44,LATAM,15.6,7,4.679,36.69,4.06,true,18.99,17.86
458,2023-05-14,2023-07-23,70,standalone,6,25-34,US,4.1,4,5.66,44.74,3.97,true,11.99,13.49
459,2023-01-11,2023-11-22,315,bundle,4,45-54,APAC,18.5,2,1.699,36.07,6.59,true,18.99,20.35
460,2024-05-05,2024-12-14,223,standalone,2,25-34,US,5.9,2,12.478,44.11,3.42,false,11.99,13.84
461,2022-06-02,2024-02-23,631,bundle,2,25-34,US,37.1,2,4.951,62.39,6.33,false,18.99,19.39
462,2025-09-10,2025-12-09,90,standalone,2,45-54,EMEA,9.5,1,8.009,51.24,6.28,false,11.99,11.92
463,2026-05-31,,,bundle,5,45-54,APAC,11.9,3,19.181,31.04,4.56,true,18.99,18.7
464,2023-03-16,2023-07-31,137,standalone,1,45-54,LATAM,2.5,0,4.107,63.1,3.56,false,11.99,11.91
465,2022-07-18,2024-04-10,632,standalone,3,25-34,US,8.7,1,1.999,64.03,4.98,false,11.99,10.24
466,2023-05-22,2024-10-09,506,standalone,4,35-44,EMEA,4.7,2,0.725,72.56,4.7,false,11.99,12.75
467,2024-03-17,2024-12-28,286,bundle,4,25-34,APAC,11.1,5,3.739,69.99,5.19,false,18.99,19.72
468,2023-04-14,2023-11-27,227,standalone,1,45-54,EMEA,8.1,2,3.897,42.0,4.57,false,11.99,10.76
469,2026-06-19,,,standalone,3,35-44,APAC,6.1,1,0.608,60.75,4.75,false,11.99,12.38
470,2022-12-14,2023-10-21,311,standalone,3,25-34,EMEA,5.5,2,5.535,33.61,3.13,true,11.99,9.86
471,2024-08-26,2024-12-05,101,standalone,2,25-34,EMEA,13.5,2,13.195,47.78,5.88,false,11.99,11.76
472,2020-03-10,2021-07-02,479,standalone,1,18-24,US,10.0,2,3.166,49.65,4.27,false,11.99,12.14
473,2025-06-09,,,standalone,1,45-54,US,2.0,2,0.283,60.85,3.14,false,11.99,10.03
474,2026-08-01,,,standalone,1,25-34,LATAM,19.4,4,1.989,47.3,4.32,false,11.99,13.84
475,2026-04-13,2026-07-08,86,standalone,3,55+,APAC,1.9,1,7.089,52.46,3.21,false,11.99,12.31
